,Open Bid_x,Open Bid_y,Short Swap USDPLN,Long Swap USDPLN,open_1
2019-02-19,2.35,-0.6,-1.0725308641975313e-05,6.965174129353235e-06,9.26334
2019-02-20,2.35,-0.6,-3.125e-05,1.990049751243781e-05,9.29911
2019-02-21,2.35,-0.6,-1.033950617283951e-05,6.550580431177445e-06,9.3049
2019-02-22,2.35,-0.6,-1.0387811634349031e-05,6.550580431177445e-06,9.36716
2019-02-23,2.35,-0.6,-1.0387811634349031e-05,6.550580431177445e-06,9.36716
2019-02-24,2.35,-0.6,-1.0387811634349031e-05,6.550580431177445e-06,9.36716
2019-02-25,2.35,-0.6,-9.84918436441982e-06,5.970149253731343e-06,9.3355
2019-02-26,2.35,-0.6,-9.772237611572791e-06,5.887230514096189e-06,9.3154
2019-02-27,2.35,-0.6,-3.185595567867037e-05,2.039800995024875e-05,9.29096
2019-02-28,2.35,-0.6,-1.046475838719606e-05,6.633499170812605e-06,9.26335
2019-03-01,2.35,-0.6,-1.054170514004309e-05,6.7164179104477625e-06,9.23494
2019-03-02,2.35,-0.6,-8.694983071714374e-06,5.804311774461029e-06,9.23494
2019-03-03,2.35,-0.6,-9.310557094490612e-06,6.218905472636816e-06,9.23494
2019-03-04,2.35,-0.6,-1.0156971375807938e-05,6.301824212271974e-06,9.26755
2019-03-05,2.35,-0.6,-1.023391812865497e-05,6.384742951907132e-06,9.34746
2019-03-06,2.35,-0.6,-3.0240073868882733e-05,1.8656716417910448e-05,9.31989
2019-03-07,2.35,-0.6,-9.772237611572791e-06,5.887230514096189e-06,9.29663
2019-03-08,2.35,-0.6,-9.156663588796553e-06,5.223880597014927e-06,9.45785
2019-03-09,2.35,-0.6,-1.1542012927054476e-05,2.819237147595358e-06,9.45785
2019-03-10,2.35,-0.6,-9.310557094490612e-06,6.218905472636816e-06,9.45785
2019-03-11,2.35,-0.6,-9.156663588796553e-06,5.223880597014927e-06,9.42271
2019-03-12,2.35,-0.6,-9.310557094490612e-06,5.38971807628524e-06,9.36611
2019-03-13,2.35,-0.6,-2.8624192059095104e-05,1.6915422885572148e-05,9.37468
2019-03-14,2.35,-0.6,-9.618344105878728e-06,5.721393034825871e-06,9.30388
2019-03-15,2.35,-0.6,-9.464450600184672e-06,5.5555555555555575e-06,9.29126
2019-03-16,2.35,-0.6,-1.1003385657125271e-05,3.3167495854063024e-06,9.29126
2019-03-17,2.35,-0.6,-1.1003385657125271e-05,3.3167495854063024e-06,9.29126
2019-03-18,2.35,-0.6,-9.618344105878728e-06,5.721393034825871e-06,9.22034
2019-03-19,2.35,-0.6,-9.310557094490612e-06,5.38971807628524e-06,9.22642
2019-03-20,2.35,-0.6,-2.9085872576177285e-05,1.7412935323383088e-05,9.21161
2019-03-21,2.35,-0.3,-9.926131117266847e-06,6.053067993366502e-06,9.12376
2019-03-22,2.36,-0.6,-7.936507936507936e-06,3.389550264550261e-06,9.17307
2019-03-23,2.36,-0.6,-7.936507936507936e-06,3.389550264550261e-06,9.17307
2019-03-24,2.36,-0.6,-7.936507936507936e-06,3.389550264550261e-06,9.17307
2019-03-25,2.36,-0.6,-8.460616951182989e-06,3.968253968253969e-06,9.27325
2019-03-26,2.36,-0.6,-8.161126085654389e-06,3.637566137566137e-06,9.2328
2019-03-27,2.36,-0.6,-2.4034141958670263e-05,1.0416666666666668e-05,9.2612
2019-03-28,2.36,-0.6,-1.0407307577118894e-05,6.117724867724868e-06,9.27086
2019-03-29,2.36,-0.6,-9.9969474969475e-06,6.03505291005291e-06,9.2882
2019-03-30,2.36,-0.6,-1.0989010989010989e-05,5.456349206349205e-06,9.2882
2019-03-31,2.36,-0.6,-9.462759462759462e-06,6.2830687830687824e-06,9.2882
2019-04-01,2.36,-0.6,-1.0225885225885227e-05,6.2830687830687824e-06,9.2719
2019-04-02,2.36,-0.6,-1.014957264957265e-05,6.200396825396822e-06,9.29125
2019-04-03,2.36,-0.6,-2.907509157509157e-05,1.7113095238095232e-05,9.3
2019-04-04,2.36,-0.6,-9.768009768009767e-06,5.787037037037034e-06,9.2606
2019-04-05,2.36,-0.42,-9.233821733821738e-06,5.208333333333333e-06,9.2767
2019-04-06,2.36,-0.6,-9.462759462759462e-06,6.2830687830687824e-06,9.2767
2019-04-07,2.36,-0.6,-9.462759462759462e-06,6.2830687830687824e-06,9.2767
2019-04-08,2.36,-0.6,-9.004884004884006e-06,4.960317460317461e-06,9.29147
2019-04-09,2.36,-0.6,-8.6996336996337e-06,4.629629629629631e-06,9.2609
2019-04-10,2.36,-0.29,-3.0906593406593407e-05,1.9097222222222225e-05,9.2624
2019-04-11,2.36,-0.6,-9.462759462759462e-06,5.456349206349205e-06,9.26064
2019-04-12,2.36,-0.6,-9.386446886446887e-06,5.373677248677248e-06,9.26276
2019-04-13,2.36,-0.48,-9.462759462759462e-06,6.2830687830687824e-06,9.26276
2019-04-14,2.36,-0.6,-9.462759462759462e-06,6.2830687830687824e-06,9.26276
2019-04-15,2.36,-0.6,-9.08119658119658e-06,5.042989417989418e-06,9.2535
2019-04-16,2.36,-0.6,-8.547008547008548e-06,4.464285714285711e-06,9.27019
2019-04-17,2.36,-0.6,-2.3580586080586075e-05,1.1160714285714284e-05,9.24076
2019-04-18,2.36,-0.6,-8.394383394383394e-06,4.298941798941799e-06,9.2494
2019-04-19,2.36,-0.6,-1.0912698412698414e-05,2.0667989417989407e-06,9.30497
2019-04-20,2.36,-0.6,-1.0912698412698414e-05,2.0667989417989407e-06,9.30497
2019-04-21,2.36,-0.6,-1.0912698412698414e-05,2.0667989417989407e-06,9.30497
2019-04-22,2.36,-0.6,-1.0912698412698414e-05,2.0667989417989407e-06,9.3039
2019-04-23,2.36,-0.6,-8.831521739130437e-06,4.546957671957671e-06,9.30582
2019-04-24,2.36,-0.6,-2.717391304347826e-05,1.438492063492063e-05,9.36936
2019-04-25,2.36,-0.6,-9.888285024154588e-06,5.704365079365077e-06,9.426
2019-04-26,2.36,-0.6,-9.661835748792274e-06,5.456349206349205e-06,9.529
2019-04-27,2.36,-0.6,-9.284420289855073e-06,2.562830687830688e-06,9.529
2019-04-28,2.36,-0.6,-9.661835748792274e-06,6.2830687830687824e-06,9.529
2019-04-29,2.36,-0.6,-9.661835748792274e-06,5.456349206349205e-06,9.50236
2019-04-30,2.36,-0.6,-9.435386473429956e-06,5.208333333333333e-06,9.50841
2019-05-01,2.36,-0.6,-2.678571428571429e-05,1.4632936507936502e-05,9.48786
2019-05-02,2.36,-0.6,-8.928571428571431e-06,4.877645502645501e-06,9.52536
2019-05-03,2.36,-0.6,-8.47069597069597e-06,4.381613756613757e-06,9.5768
2019-05-04,2.36,-0.6,-8.47069597069597e-06,4.381613756613757e-06,9.5768
2019-05-05,2.36,-0.6,-8.47069597069597e-06,4.381613756613757e-06,9.5768
2019-05-06,2.36,-0.6,-8.6996336996337e-06,4.629629629629631e-06,9.5676
2019-05-07,2.36,-0.6,-9.08119658119658e-06,5.042989417989418e-06,9.55616
2019-05-08,2.36,-0.6,-2.8388278388278386e-05,1.6369047619047616e-05,9.57939
2019-05-09,2.36,-0.6,-9.41230486685032e-06,5.456349206349205e-06,9.6181
2019-05-10,2.34,-0.6,-9.002770083102493e-06,4.990019960079836e-06,9.63891
2019-05-11,2.34,-0.6,-1.1157279162819326e-05,2.328675981370592e-06,9.63891
2019-05-12,2.34,-0.6,-1.1157279162819326e-05,2.328675981370592e-06,9.63891
2019-05-13,2.34,-0.6,-8.848876577408432e-06,4.823685961410513e-06,9.6256
2019-05-14,2.34,-0.6,-8.310249307479222e-06,4.241516966067863e-06,9.62064
2019-05-15,2.34,-0.6,-1.939058171745152e-05,6.736526946107787e-06,9.6036
2019-05-16,2.34,-0.6,-7.540781779008925e-06,3.409846972721225e-06,9.60343
2019-05-17,2.34,-0.6,-8.387196060326255e-06,4.324683965402526e-06,9.64428
2019-05-18,2.34,-0.6,-8.387196060326255e-06,4.324683965402526e-06,9.64428
2019-05-19,2.34,-0.6,-8.387196060326255e-06,4.324683965402526e-06,9.64428
2019-05-20,2.34,-0.6,-8.387196060326255e-06,4.324683965402526e-06,9.6406
2019-05-21,2.34,-0.6,-8.618036318867342e-06,4.574184963406517e-06,9.66937
2019-05-22,2.34,-0.6,-2.631578947368422e-05,1.4221556886227544e-05,9.64844
2019-05-23,2.34,-0.6,-8.771929824561406e-06,4.740518962075847e-06,9.6349
2019-05-24,2.34,-0.6,-8.287292817679558e-06,4.158349966733199e-06,9.6206
2019-05-25,2.34,-0.6,-1.2047268262737878e-05,4.075182967398536e-06,9.6206
2019-05-26,2.34,-0.6,-1.2047268262737878e-05,4.075182967398536e-06,9.6206
2019-05-27,2.34,-0.6,-8.74769797421731e-06,4.6573519627411815e-06,9.5356
2019-05-28,2.36,-0.6,-8.394383394383394e-06,4.298941798941799e-06,9.58357
2019-05-29,2.36,-0.6,-2.6556776556776556e-05,1.438492063492063e-05,9.5864
2019-05-30,2.36,-0.6,-9.31013431013431e-06,5.29100529100529e-06,9.54516
2019-05-31,2.36,-0.6,-9.31013431013431e-06,5.29100529100529e-06,9.54043
2019-06-01,2.34,-0.6,-9.31013431013431e-06,5.29100529100529e-06,9.54043
2019-06-02,2.34,-0.6,-9.207675642216032e-06,6.154357950765135e-06,9.54043
2019-06-03,2.34,-0.6,-9.05292479108635e-06,5.156353958749169e-06,9.4755
2019-06-04,2.34,-0.6,-9.594552770040236e-06,5.738522954091817e-06,9.4398
2019-06-05,2.33,-0.6,-2.8398510242085652e-05,1.6766766766766767e-05,9.42981
2019-06-06,2.32,-0.6,-9.881730469965766e-06,6.024096385542166e-06,9.43938
2019-06-07,2.32,-0.6,-9.492685963274196e-06,5.6057563587684055e-06,9.4266
2019-06-08,2.32,-0.6,-1.1826953003423594e-05,3.0957161981258347e-06,9.4266
2019-06-09,2.32,-0.6,-1.1826953003423594e-05,3.0957161981258347e-06,9.4266
2019-06-10,2.32,-0.6,-9.181450357920948e-06,6.10776439089692e-06,9.4126
2019-06-11,2.32,-0.6,-9.492685963274196e-06,5.6057563587684055e-06,9.41558
2019-06-12,2.32,-0.6,-2.847805788982259e-05,1.6817269076305215e-05,9.4504
2019-06-13,2.31,-0.6,-9.519350811485643e-06,5.622692178583419e-06,9.47
2019-06-14,2.31,-0.6,-9.207240948813985e-06,5.287009063444111e-06,9.49047
2019-06-15,2.3,-0.6,-1.1737089201877934e-05,3.787878787878785e-06,9.49047
2019-06-16,2.3,-0.6,-1.1737089201877934e-05,3.787878787878785e-06,9.49047
2019-06-17,2.3,-0.6,-8.998435054773083e-06,5.05050505050505e-06,9.48167
2019-06-18,2.3,-0.6,-9.780907668231613e-06,6.313131313131314e-06,9.4767
2019-06-19,2.3,-0.6,-3.0516431924882624e-05,1.8939393939393943e-05,9.53469
2019-06-20,2.3,-0.6,-1.3067292644757431e-05,4.208754208754205e-07,9.4484
2019-06-21,2.23,-0.6,-7.396915328926662e-06,2.9239766081871373e-06,9.40352
2019-06-22,2.23,-0.6,-1.0951552074267478e-05,8.599931200550187e-08,9.40352
2019-06-23,2.23,-0.6,-1.0951552074267478e-05,8.599931200550187e-08,9.40352
2019-06-24,2.23,-0.6,-8.993327531186541e-06,2.9239766081871373e-06,9.33926
2019-06-25,2.23,-0.6,-8.775747026399769e-06,2.665978672170622e-06,9.28185
2019-06-26,2.23,-0.6,-2.763272410791993e-05,9.54592363261093e-06,9.2942
2019-06-27,2.21,-0.6,-9.186351706036747e-06,3.1152647975077884e-06,9.26446
2019-06-28,2.21,-0.6,-9.586352657004831e-06,4.326756663205262e-06,9.27896
2019-06-29,2.21,-0.6,-1.216712580348944e-05,3.201799930771893e-06,9.27896
2019-06-30,2.21,-0.6,-9.41230486685032e-06,5.2786431291104165e-06,9.27896
2019-07-01,2.21,-0.6,-9.41230486685032e-06,4.413291796469364e-06,9.29752
2019-07-02,2.21,-0.6,-1.0242085661080076e-05,5.624783662166841e-06,9.35647
2019-07-03,2.33,-0.6,-2.9795158286778404e-05,1.8268268268268265e-05,9.3354
2019-07-04,2.33,-0.6,-1.00869025450031e-05,6.256256256256257e-06,9.30717
2019-07-05,2.33,-0.6,-9.931719428926136e-06,6.089422756089422e-06,9.33096
2019-07-06,2.35,-0.6,-1.0416666666666666e-05,4.975124378109455e-06,9.33096
2019-07-07,2.35,-0.6,-1.0416666666666666e-05,4.975124378109455e-06,9.33096
2019-07-08,2.35,-0.6,-1.0030864197530866e-05,6.218905472636816e-06,9.4307
2019-07-09,2.35,-0.6,-1.0030864197530866e-05,6.218905472636816e-06,9.46637
2019-07-10,2.35,-0.6,-3.00925925925926e-05,1.8656716417910448e-05,9.47054
2019-07-11,2.32,-0.6,-1.0192966075319018e-05,6.358768406961177e-06,9.39396
2019-07-12,2.32,-0.6,-1.0192966075319018e-05,6.358768406961177e-06,9.3623
2019-07-13,2.31,-0.6,-1.0192966075319018e-05,6.358768406961177e-06,9.3623
2019-07-14,2.31,-0.6,-1.0192966075319018e-05,6.358768406961177e-06,9.3623
2019-07-15,2.31,-0.6,-9.75343320848939e-06,5.874454514937896e-06,9.36456
2019-07-16,2.31,-0.6,-9.597378277153558e-06,5.706612957368247e-06,9.35091
2019-07-17,2.31,-0.6,-2.8089887640449436e-05,1.6364551863041282e-05,9.39303
2019-07-18,2.31,-0.6,-9.285268414481896e-06,5.370929842228937e-06,9.35779
2019-07-19,2.31,-0.6,-9.519350811485643e-06,5.622692178583419e-06,9.3149
2019-07-20,2.28,-0.6,-1.117406358199559e-05,3.133468834688344e-06,9.3149
2019-07-21,2.28,-0.6,-1.117406358199559e-05,3.133468834688344e-06,9.3149
2019-07-22,2.28,-0.6,-9.52156122127793e-06,5.589430894308942e-06,9.38576
2019-07-23,2.28,-0.6,-8.892036512433113e-06,4.91192411924119e-06,9.42799
2019-07-24,2.28,-0.6,-2.723463687150838e-05,1.4481707317073163e-05,9.4751
2019-07-25,2.28,-0.6,-9.310986964618252e-06,5.081300813008132e-06,9.43028
2019-07-26,2.28,-0.6,-1.00869025450031e-05,5.928184281842817e-06,9.44912
2019-07-27,2.28,-0.6,-1.2181874612042213e-05,3.133468834688344e-06,9.44912
2019-07-28,2.28,-0.6,-9.15580384854128e-06,5.75880758807588e-06,9.44912
2019-07-29,2.28,-0.6,-9.854127870887648e-06,5.674119241192407e-06,9.50159
2019-07-30,2.07,-0.27,-9.23178371249588e-06,4.7050307636626844e-06,9.48784
2019-07-31,1.98,-0.6,-2.4390243902439005e-05,1.0067114093959726e-05,9.56287
2019-08-01,1.98,-0.6,-7.621951219512195e-06,2.7964205816554837e-06,9.68211
2019-08-02,2.06,-0.6,-8.056394763343405e-06,3.721859114015979e-06,9.66316
2019-08-03,2.06,-0.6,-8.056394763343405e-06,3.721859114015979e-06,9.66316
2019-08-04,2.06,-0.6,-8.056394763343405e-06,3.721859114015979e-06,9.66316
2019-08-05,2.06,-0.6,-7.63679086941927e-06,3.267973856209148e-06,9.63445
2019-08-06,2.06,-0.6,-7.720711648204098e-06,3.358750907770516e-06,9.5808
2019-08-07,2.06,-0.6,-2.291037260825781e-05,9.803921568627444e-06,9.58859
2019-08-08,2.06,-0.6,-8.056394763343405e-06,3.721859114015979e-06,9.61724
2019-08-09,2.06,-0.6,-7.63679086941927e-06,3.267973856209148e-06,9.58882
2019-08-10,2.06,-0.6,-7.63679086941927e-06,3.267973856209148e-06,9.58882
2019-08-11,2.06,-0.6,-7.63679086941927e-06,3.267973856209148e-06,9.58882
2019-08-12,2.06,-0.6,-7.468949311849614e-06,3.0864197530864213e-06,9.54338
2019-08-13,2.06,-0.6,-6.629741524001343e-06,2.178649237472765e-06,9.56993
2019-08-14,2.06,-0.6,-2.1651560926485395e-05,8.442265795206968e-06,9.53923
2019-08-15,2.06,-0.6,-7.301107754279961e-06,2.904865649963688e-06,9.61444
2019-08-16,2.06,-0.6,-7.133266196710305e-06,2.723311546840961e-06,9.64118
2019-08-17,2.06,-0.6,-1.0993622020812354e-05,9.077705156136805e-08,9.64118
2019-08-18,2.06,-0.6,-7.63679086941927e-06,4.175744371822803e-06,9.64118
2019-08-19,2.06,-0.6,-7.38502853306479e-06,2.995642701525056e-06,9.66497
2019-08-20,2.25,-0.6,-8.293075684380033e-06,4.529914529914531e-06,9.67967
2019-08-21,2.06,-0.6,-2.341389728096677e-05,1.0348583877995654e-05,9.68427
2019-08-22,2.06,-0.6,-7.972473984558575e-06,3.631082062454611e-06,9.62731
2019-08-23,2.06,-0.6,-6.965424639140652e-06,2.5417574437182253e-06,9.68008
2019-08-24,2.13,-0.6,-6.965424639140652e-06,2.5417574437182253e-06,9.68008
2019-08-25,2.13,-0.6,-6.965424639140652e-06,2.5417574437182253e-06,9.68008
2019-08-26,2.13,-0.6,-7.69355361192096e-06,3.1061412850550207e-06,9.62977
2019-08-27,2.13,-0.6,-7.936507936507936e-06,3.3723819666311684e-06,9.68177
2019-08-28,2.25,-0.6,-2.51207729468599e-05,1.384615384615385e-05,9.67938
2019-08-29,2.13,-0.6,-8.827340459993523e-06,4.348597799077033e-06,9.72304
2019-08-30,2.05,-0.6,-8.758758758758755e-06,4.280510018214936e-06,9.79422
2019-08-31,2.08,-0.6,-8.758758758758755e-06,4.280510018214936e-06,9.79422
2019-09-01,2.08,-0.6,-8.758758758758755e-06,4.280510018214936e-06,9.79422
2019-09-02,2.08,-0.6,-8.758758758758755e-06,4.509379509379509e-06,9.82191
2019-09-03,2.07,-0.6,-7.86479250334672e-06,3.528773072747016e-06,9.85087
2019-09-04,2.07,-0.6,-2.3343373493975907e-05,1.0314875135722036e-05,9.80363
2019-09-05,2.07,-0.6,-8.283132530120479e-06,3.981179876945348e-06,9.72762
2019-09-06,2.06,-0.6,-8.475998657267539e-06,4.175744371822803e-06,9.68808
2019-09-07,2.06,-0.6,-8.475998657267539e-06,4.175744371822803e-06,9.68808
2019-09-08,2.06,-0.6,-8.475998657267539e-06,4.175744371822803e-06,9.68808
2019-09-09,2.06,-0.6,-8.475998657267539e-06,4.175744371822803e-06,9.64591
2019-09-10,2.06,-0.6,-8.14031554212823e-06,3.812636165577344e-06,9.66047
2019-09-11,2.03,-0.6,-2.1087398373983727e-05,7.700770077007691e-06,9.67566
2019-09-12,1.97,-0.6,-6.383712905452039e-06,1.7770295548073278e-06,9.66796
2019-09-13,1.89,-0.6,-6.369426751592359e-06,1.6339869281045757e-06,9.6218
2019-09-14,1.89,-0.6,-6.369426751592359e-06,1.6339869281045757e-06,9.6218
2019-09-15,1.89,-0.6,-6.369426751592359e-06,1.6339869281045757e-06,9.6218
2019-09-16,1.89,-0.6,-6.369426751592359e-06,1.6339869281045757e-06,9.61616
2019-09-17,1.86,-0.6,-5.62700964630225e-06,7.770007770007785e-07,9.6553
2019-09-18,1.86,-0.6,-1.87566988210075e-05,4.370629370629384e-06,9.67663
2019-09-19,2.03,-0.6,-7.283197831978321e-06,2.8419508617528425e-06,9.72307
2019-09-20,2.18,-0.6,-9.049417689644315e-06,4.367575122292108e-06,9.67777
2019-09-21,2.28,-0.6,-9.904676794757226e-06,5.75880758807588e-06,9.67777
2019-09-22,2.28,-0.6,-9.904676794757226e-06,5.75880758807588e-06,9.67777
2019-09-23,2.28,-0.6,-8.862079237414357e-06,3.726287262872629e-06,9.69941
2019-09-24,2.11,-0.6,-8.028259473346177e-06,3.126116470167917e-06,9.71066
2019-09-25,2.03,-0.6,-1.4299802761341225e-05,-1.9251925192519392e-06,9.68358
2019-09-26,2.03,-0.6,-3.2873109796186703e-06,-2.291895856252292e-06,9.73819
2019-09-27,2.03,-0.6,-6.081525312294547e-06,8.250825082508228e-07,9.75206
2019-09-28,1.93,-0.6,-6.081525312294547e-06,8.250825082508228e-07,9.75206
2019-09-29,1.93,-0.6,-6.813417190775684e-06,3.128555176336743e-06,9.75206
2019-09-30,1.9,-0.6,-6.384742951907132e-06,1.9157088122605407e-07,9.79271
2019-10-01,1.95,-0.6,-5.381944444444443e-06,6.591337099811696e-07,9.85167
2019-10-02,2.0,-0.6,-1.7435897435897424e-05,3.611111111111112e-06,9.8594
2019-10-03,1.9,-0.6,-6.172839506172836e-06,1.436781609195402e-06,9.87145
2019-10-04,1.8,-0.6,-4.425612052730698e-06,1.9841269841269466e-07,9.8513
2019-10-05,1.9,-0.6,-4.425612052730698e-06,1.9841269841269466e-07,9.8513
2019-10-06,1.88,-0.6,-4.425612052730698e-06,1.9841269841269466e-07,9.8513
2019-10-07,1.88,-0.6,-5.147319843805468e-06,2.893518518518508e-07,9.84267
2019-10-08,1.83,-0.6,-5.591630591630592e-06,6.870828425598761e-07,9.90668
2019-10-09,1.83,-0.38,-1.6504329004329012e-05,1.7667844522968231e-06,9.93776
2019-10-10,1.83,-0.6,-5.501443001443004e-06,5.889281507656077e-07,9.93579
2019-10-11,1.8,-0.6,-5.191256830601093e-06,1.9841269841269466e-07,9.83088
2019-10-12,1.85,-0.6,-5.191256830601093e-06,1.9841269841269466e-07,9.83088
2019-10-13,1.8,-0.6,-5.191256830601093e-06,1.9841269841269466e-07,9.83088
2019-10-14,1.8,-0.6,-5.282331511839711e-06,2.976190476190466e-07,9.80854
2019-10-15,1.8,-0.6,-5.6466302367941724e-06,6.94444444444442e-07,9.81598
2019-10-16,1.88,-0.6,-1.7838125665601705e-05,3.4722222222222283e-06,9.81379
2019-10-17,1.8,-0.6,-5.185185185185184e-06,5.9523809523809e-07,9.77536
2019-10-18,1.88,-0.6,-6.30102946396876e-06,1.5432098765432106e-06,9.69992
2019-10-19,1.85,-0.6,-6.30102946396876e-06,1.5432098765432106e-06,9.69992
2019-10-20,1.83,-0.6,-6.30102946396876e-06,1.5432098765432106e-06,9.69992
2019-10-21,1.83,-0.6,-5.9523809523809525e-06,1.07970160973695e-06,9.6478
2019-10-22,1.83,-0.6,-5.501443001443004e-06,5.889281507656077e-07,9.6435
2019-10-23,1.83,-0.6,-1.7586580086580093e-05,2.9446407538280358e-06,9.66938
2019-10-24,1.8,-0.6,-5.185185185185184e-06,5.9523809523809e-07,9.63458
2019-10-25,1.75,-0.6,-5.191256830601093e-06,-3.03030303030305e-07,9.6635
2019-10-26,1.8,-0.6,-5.191256830601093e-06,-3.03030303030305e-07,9.6635
2019-10-27,1.75,-0.6,-5.191256830601093e-06,-3.03030303030305e-07,9.6635
2019-10-28,1.75,-0.6,-5.191256830601093e-06,-3.03030303030305e-07,9.68629
2019-10-29,1.68,-0.4,-3.076062639821029e-06,-2.7985074626865737e-06,9.71999
2019-10-30,1.64,-0.4,-1.4172335600907028e-05,-3.156565656565672e-06,9.703
2019-10-31,1.62,-0.4,-4.161827332559043e-06,-1.2722646310432592e-06,9.6322
2019-11-01,1.61,-0.6,-3.399378399378403e-06,-2.1285653469561512e-06,9.64134
2019-11-02,1.55,-0.6,-3.399378399378403e-06,-2.1285653469561512e-06,9.64134
2019-11-03,1.59,-0.6,-3.399378399378403e-06,-2.1285653469561512e-06,9.64134
2019-11-04,1.59,-0.6,-3.4233176838810597e-06,-2.145002145002147e-06,9.56024
2019-11-05,1.59,-0.6,-3.1298904538341143e-06,-2.466752466752474e-06,9.61695
2019-11-06,1.59,-0.6,-9.096244131455386e-06,-7.722007722007726e-06,9.65538
2019-11-07,1.59,-0.6,-2.9342723004694827e-06,-2.681252681252682e-06,9.63798
2019-11-08,1.59,-0.6,-3.1298904538341143e-06,-2.466752466752474e-06,9.63866
2019-11-09,1.59,-0.6,-3.1298904538341143e-06,-2.466752466752474e-06,9.63866
2019-11-10,1.55,-0.6,-3.1298904538341143e-06,-2.466752466752474e-06,9.63866
2019-11-11,1.59,-0.6,-2.7386541471048508e-06,-2.895752895752902e-06,9.70828
2019-11-12,1.59,-0.4,-2.347417840375584e-06,-3.324753324753324e-06,9.69651
2019-11-13,1.57,-0.4,-6.79669030732862e-06,-1.0376134889753549e-05,9.71301
2019-11-14,1.57,-0.4,-3.3490937746256917e-06,-2.269779507133591e-06,9.7486
2019-11-15,1.57,-0.4,-3.053585500394017e-06,-2.5940337224383885e-06,9.66334
2019-11-16,1.56,-0.4,-3.053585500394017e-06,-2.5940337224383885e-06,9.66334
2019-11-17,1.56,-0.4,-3.053585500394017e-06,-2.5940337224383885e-06,9.66334
2019-11-18,1.56,-0.4,-2.7678924476077474e-06,-2.9296875e-06,9.63746
2019-11-19,1.56,-0.4,-2.9655990510083065e-06,-2.7126736111111112e-06,9.63909
2019-11-20,1.54,-0.4,-8.9605734767025e-06,-8.202099737532812e-06,9.65438
2019-11-21,1.55,-0.4,-1.8867924528301912e-06,-2.396514161220047e-06,9.64662
2019-11-22,1.54,-0.4,-2.787733970529671e-06,-2.952755905511812e-06,9.61845
2019-11-23,1.54,-0.4,-2.787733970529671e-06,-2.952755905511812e-06,9.61845
2019-11-24,1.54,-0.4,-2.787733970529671e-06,-2.952755905511812e-06,9.61845
2019-11-25,1.54,-0.4,-2.826510721247563e-06,-3.4995625546806717e-06,9.62275
2019-11-26,1.53,-0.6,-1.8984812150279807e-06,-3.95256916996047e-06,9.6315
2019-11-27,1.52,-0.6,-9.025270758122688e-07,-1.719576719576719e-05,9.59613
2019-11-28,1.51,-0.6,-1.2077294685990362e-06,-4.758742806551574e-06,9.57556
2019-11-29,1.51,-0.6,-1.0064412238325234e-06,-4.980079681274902e-06,9.55255
2019-11-30,1.51,-0.6,-5.636070853462155e-06,-2.102700309871629e-06,9.55255
2019-12-01,1.51,-0.6,-5.636070853462155e-06,-2.102700309871629e-06,9.55255
